timestamp_America_Phoenix,gpu_temp_c,sm_clock,memory_clock,power,utilization,sw_thermal_slowdown,hw_thermal_slowdown,sw_power_cap
2026/09/08 00:01:22.428,71,2522 MHz,[N/A],48.53 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:01:27.429,64,2405 MHz,[N/A],14.03 W,0 %,Not Active,Not Active,Not Active
2026/09/08 00:01:32.429,71,2476 MHz,[N/A],59.00 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:01:37.431,73,2496 MHz,[N/A],52.85 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:01:42.431,80,2463 MHz,[N/A],72.81 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:01:47.432,79,2463 MHz,[N/A],69.23 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:01:52.433,74,2496 MHz,[N/A],55.13 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:01:57.434,73,2496 MHz,[N/A],45.40 W,95 %,Not Active,Not Active,Not Active
2026/09/08 00:02:07.437,75,2463 MHz,[N/A],73.54 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:02:12.438,80,2457 MHz,[N/A],74.60 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:02:17.438,76,2431 MHz,[N/A],75.18 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:02:22.439,76,2476 MHz,[N/A],71.98 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:02:27.440,76,2496 MHz,[N/A],55.57 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:02:32.440,75,2496 MHz,[N/A],54.92 W,95 %,Not Active,Not Active,Not Active
2026/09/08 00:02:37.441,75,2496 MHz,[N/A],55.60 W,95 %,Not Active,Not Active,Not Active
2026/09/08 00:02:47.443,78,2470 MHz,[N/A],72.99 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:02:52.444,76,2457 MHz,[N/A],67.99 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:02:57.444,78,2476 MHz,[N/A],66.32 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:03:02.445,77,2463 MHz,[N/A],75.23 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:03:07.446,78,2476 MHz,[N/A],71.34 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:03:12.447,77,2457 MHz,[N/A],74.03 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:03:17.448,74,2470 MHz,[N/A],65.91 W,94 %,Not Active,Not Active,Not Active
2026/09/08 00:03:22.449,83,2457 MHz,[N/A],71.29 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:03:27.450,75,2489 MHz,[N/A],61.82 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:03:32.450,76,2496 MHz,[N/A],55.70 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:03:37.451,74,2496 MHz,[N/A],55.33 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:03:42.451,71,2509 MHz,[N/A],41.98 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:03:52.453,78,2470 MHz,[N/A],72.33 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:03:57.454,73,2457 MHz,[N/A],72.74 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:04:02.454,78,2444 MHz,[N/A],73.46 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:04:07.455,76,2444 MHz,[N/A],72.16 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:04:12.456,76,2437 MHz,[N/A],71.35 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:04:17.457,78,2457 MHz,[N/A],69.23 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:04:22.457,82,2450 MHz,[N/A],72.73 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:04:27.458,76,2476 MHz,[N/A],60.32 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:04:32.459,74,2496 MHz,[N/A],58.78 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:04:37.459,77,2496 MHz,[N/A],52.72 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:04:42.460,77,2496 MHz,[N/A],58.57 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:04:47.460,77,2496 MHz,[N/A],59.21 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:04:52.461,77,2496 MHz,[N/A],54.03 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:04:57.462,75,2496 MHz,[N/A],50.71 W,95 %,Not Active,Not Active,Not Active
